Page_Category,Page_Popularity_Likes,Page_Checkins,Page_Talking_About,CC1_Min,CC1_Max,CC1_Avg,CC1_Median,CC1_Std,CC2_Min,CC2_Max,CC2_Avg,CC2_Median,CC2_Std,CC3_Min,CC3_Max,CC3_Avg,CC3_Median,CC3_Std,CC4_Min,CC4_Max,CC4_Avg,CC4_Median,CC4_Std,CC5_Min,CC5_Max,CC5_Avg,CC5_Median,CC5_Std,CC1,CC2,CC3,CC4,CC5,Base_Time,Post_Length,Post_Share_Count,Post_Promotion_Status,H_Local,Post_Published_Weekday_40,Post_Published_Weekday_41,Post_Published_Weekday_42,Post_Published_Weekday_43,Post_Published_Weekday_44,Post_Published_Weekday_45,Post_Published_Weekday_46,Base_DateTime_Weekday_47,Base_DateTime_Weekday_48,Base_DateTime_Weekday_49,Base_DateTime_Weekday_50,Base_DateTime_Weekday_51,Base_DateTime_Weekday_52,Base_DateTime_Weekday_53,Target_Variable,Category,CC2_per_hr,CC3_per_hr,CC4_per_hr,CC1_logNorm,CC2_logNorm,CC3_logNorm,CC4_logNorm,Page_Popularity_Likes_logNorm,Page_Checkins_logNorm,Page_Talking_About_logNorm,Post_Length_logNorm,Post_Share_Count_logNorm,CC2_per_hr_logNorm,CC3_per_hr_logNorm,CC4_per_hr_logNorm
42,545260,0,10487,0,12,6.222222222222222,6,4.416579314300399,0,12,4.333333333333333,2,4.268749491621899,0,11,1.4444444444444444,0,3.4354721852756236,0,12,6,6,4.268749491621899,-10,12,2.8888888888888893,2,6.2971676956910025,6,6,0,6,6,3,61,1,0,24,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,Tv channel,2,0,2,-0.39233270019488203,-0.26612767939962806,-0.2715433324645413,-0.3955936595340031,-0.1940255057784271,-0.22721127751447415,-0.40363521075470704,-0.424755509074683,-0.12224973435871096,-0.09426866058270997,-0.26232014383079266,-0.15479634836912193
44,185158,0,3073,59,59,59,59,0,16,16,16,16,0,43,43,43,43,0,54,54,54,54,0,-27,-27,-27,-27,0,59,16,43,54,-27,40,15,1,0,19,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,Entertainment website,0.4,1.075,1.35,-0.37671046334219976,-0.2542428409345584,-0.2201450165122923,-0.3795432634794555,-0.19402566528644505,-0.22721127751447415,-0.4036462772169042,-0.4283612552388256,-0.12224973435871096,-0.1661915682146901,0.11785743867958857,-0.17743951310800768
44,253349,0,1888,0,14,5.5,4,5.8949130612757985,0,14,5.5,4,5.8949130612757985,0,0,0,0,0,0,14,5.5,4,5.8949130612757985,0,14,5.5,4,5.8949130612757985,0,0,0,0,0,7,36,2,0,10,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Entertainment website,0,0,0,-0.40648229166310457,-0.2921918566947842,-0.2715433324645413,-0.41074466349135746,-0.1940256189785206,-0.22721127751447415,-0.40365066801419114,-0.426129656596127,-0.12182487860287552,-0.1979443432200695,-0.26232014383079266,-0.2566651799234344
44,31017,0,2165,0,6,2.3333333333333335,2,2.2607766610417563,0,6,2.2222222222222223,1,2.298684540619689,0,1,0.11111111111111109,0,0.3142696805273545,0,6,2.3333333333333335,2,2.2607766610417563,0,6,2.111111111111111,1,2.3778816176702997,0,0,0,0,0,0,174,18,0,24,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,Entertainment website,0,0,0,-0.40648229166310457,-0.2921918566947842,-0.2715433324645413,-0.41074466349135746,-0.19402592914890315,-0.22721127751447415,-0.40364943414016924,-0.4219933222108116,-0.11989077853347153,-0.1979443432200695,-0.26232014383079266,-0.2566651799234344
45,2853248,0,40478,0,15,3.9444444444444446,3,3.7560650541967493,0,13,2.6388888888888893,1,3.3011174688595792,0,8,0.75,0,1.7057907908715602,0,14,3.9166666666666665,3,3.6770685788183686,-7,13,1.8888888888888888,1,4.039924213932855,0,0,0,0,0,34,128,1,0,21,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,Shopping/retail,0,0,0,-0.40648229166310457,-0.2921918566947842,-0.2715433324645413,-0.41074466349135746,-0.19402526136592382,-0.22721127751447415,-0.40362303246800463,-0.42280514960711735,-0.12224973435871096,-0.1979443432200695,-0.26232014383079266,-0.2566651799234344
52,2095354,514,74821,0,80,12.962962962962965,6,18.337335889303738,0,80,10.37037037037037,3,18.202865358789897,0,10,1.1111111111111112,0,2.439388711122239,0,80,12.592592592592593,6,18.064204955819978,-6,80,9.25925925925926,2,18.89658521491744,9,9,0,9,9,8,595,11,0,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4,Magazine,1.125,0,1.125,-0.38973915560283895,-0.26135025482014673,-0.2715433324645413,-0.3928165613777864,-0.1940253069617572,-0.22690777130909467,-0.4036174929014848,-0.41873121102441163,-0.12037228717928283,-0.12681114457461679,-0.26232014383079266,-0.1867716846852185
52,413585,49,14380,0,89,23.857142857142858,18.5,20.24089616472108,0,89,12.60714285714286,6,18.67836656538843,0,54,8.928571428571429,0,14.892300434952888,0,89,23.607142857142858,18.5,19.94159200858183,-51,89,3.678571428571429,0,27.189879382158473,7,0,7,7,-7,43,53,2,0,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,Magazine,0,0.16279069767441862,0.16279069767441862,-0.39136173313623496,-0.2921918566947842,-0.24329955937095418,-0.39455397398682235,-0.1940255465986551,-0.22702112832778146,-0.4036323642180295,-0.4251232597284488,-0.12182487860287552,-0.1979443432200695,-0.18376872870788435,-0.2426801264997798
52,2307536,0,56506,0,68,11.11594202898551,6,14.684642704504537,0,61,7.246376811594204,4,10.897953267620045,0,34,2.7681159420289854,0,6.6879622067795115,0,61,10.681159420289857,5,13.991190555077798,-23,61,4.478260869565219,2,12.725198891588997,50,40,10,50,30,25,64,132,0,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6,Magazine,1.6,0.4,2,-0.37789221187224503,-0.24245101907599173,-0.23897419857468374,-0.3801311710081851,-0.19402529271631822,-0.22721127751447415,-0.4036200244765981,-0.42462972379259684,-0.11785180869209073,-0.10777304042941205,-0.08707903564967917,-0.15479634836912193
52,413585,49,14380,0,89,23.857142857142858,18.5,20.24089616472108,0,89,12.60714285714286,6,18.67836656538843,0,54,8.928571428571429,0,14.892300434952888,0,89,23.607142857142858,18.5,19.94159200858183,-51,89,3.678571428571429,0,27.189879382158473,27,27,0,27,27,5,48,24,0,24,0,0,0,0,0,1,0,0,0,0,0,0,1,0,14,Magazine,5.4,0,5.4,-0.3822523278436356,-0.24755918484244335,-0.2715433324645413,-0.3847998665309797,-0.1940255465986551,-0.22702112832778146,-0.4036323642180295,-0.42538190572533224,-0.11960321723367501,-0.022766108537447174,-0.26232014383079266,-0.08453993679110366
53,722396,0,17374,15,207,59.66666666666667,31,67.269771979859,9,41,22.833333333333332,20.5,10.49470766095411,0,176,36.833333333333336,0,64.36980831276587,15,186,55.16666666666667,31,59.703201105319486,-145,41,-14,17.5,63.103090257134,54,9,45,48,-36,44,175,13,0,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,Electronics,0.20454545454545456,1.0227272727272727,1.0909090909090908,-0.37734316235869264,-0.26135025482014673,-0.21954125561279308,-0.38044265557664875,-0.19402546423288974,-0.22721127751447415,-0.40363065883155386,-0.42197815430740193,-0.12021076451733018,-0.18038193191225455,0.10456904702261213,-0.1882713131631041
71,202466,35,19214,3,241,94.69230769230771,46,97.56054105834816,2,162,33.92307692307692,14,43.024968669298104,0,208,54.61538461538461,0,76.67367260674239,3,228,90.69230769230771,44,92.24164303642456,-176,162,-20.692307692307693,5,85.37103149049727,241,12,149,228,-137,50,141,130,0,13,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,Insurance company,0.24,2.98,4.56,-0.3665697466479423,-0.25783605931203774,-0.2034869608548588,-0.3684372919927397,-0.19402565208894573,-0.22703709571372813,-0.4036297511637942,-0.4225495624555531,-0.1178676851052409,-0.1776443526274935,0.45707756682316186,-0.09758633426682486
74,3220195,0,37122,19,49,39.25,44.5,11.84008023621462,6,44,21.25,17.5,13.988834833537783,0,43,18,14.5,18.66815470259447,19,45,38,44,10.977249200050077,-37,44,3.25,3,30.792653344588548,49,6,43,44,-37,47,109,1735,0,9,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,Reference website,0.1276595744680851,0.9148936170212766,0.9361702127659575,-0.3780362057181965,-0.26612767939962806,-0.2201450165122923,-0.3811057007289596,-0.1940252434983202,-0.22721127751447415,-0.4036238128819461,-0.4232292850959913,-0.11515996155810623,-0.18660636377663667,0.07603615561154309,-0.19540066428772312
76,228637,0,1449,1,4,2.75,3,1.299038105676658,0,4,2,2,1.4142135623730951,0,2,0.75,0.5,0.82915619758885,1,4,2.5,2.5,1.1180339887498951,-1,4,1.25,1,1.9202864369671522,2,2,0,2,2,7,25,1,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Bar,0.2857142857142857,0,0.2857142857142857,-0.3984937855780886,-0.27747667291079287,-0.2715433324645413,-0.40219078491618826,-0.1940256341358063,-0.22721127751447415,-0.4036530529378264,-0.42706885292823055,-0.12224973435871096,-0.17422788275681692,-0.26232014383079266,-0.23336204793976326
99,1063311,366,16303,0,6,1.7142857142857142,1,2.1852940772540506,0,4,0.8571428571428571,0,1.3552618543578767,0,1,0.14285714285714285,0,0.3499271061118826,0,6,1.7142857142857142,1,2.1852940772540506,-1,4,0.7142857142857143,0,1.4846149779161804,0,0,0,0,0,31,42,2,0,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,Society/culture website,0,0,0,-0.40648229166310457,-0.2921918566947842,-0.2715433324645413,-0.41074466349135746,-0.19402540714213157,-0.22692423938842643,-0.40363123252746863,-0.42572961140602117,-0.12182487860287552,-0.1979443432200695,-0.26232014383079266,-0.2566651799234344
1,640987,0,84288,0,63,8.81578947368421,5,10.056477173874613,0,41,6.157894736842105,3.5,7.697777017195518,0,52,2.175438596491228,0,6.353953892718377,0,57,8.67543859649123,5,9.709369334710082,-41,41,3.982456140350877,3,10.304983001884525,9,9,0,9,9,2,84,56,0,18,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,Product/service,4.5,0,4.5,-0.38973915560283895,-0.26135025482014673,-0.2715433324645413,-0.3928165613777864,-0.19402548189081362,-0.22721127751447415,-0.40361641858938235,-0.423915615832118,-0.11873962706583974,-0.03706782289475531,-0.26232014383079266,-0.09859240207265389
1,11670473,0,145114,0,75,26.11111111111111,18,22.55582922658277,0,75,26.11111111111111,18,22.55582922658277,0,0,0,0,0,0,75,26.11111111111111,18,22.55582922658277,0,75,26.11111111111111,18,22.55582922658277,18,18,0,18,18,15,132,43,0,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Product/service,1.2,0,1.2,-0.38507194613479673,-0.25275304723843806,-0.2715433324645413,-0.38781903835537845,-0.1940250533351317,-0.22721127751447415,-0.4036115197311692,-0.4227238620743693,-0.11901086829704567,-0.1235378798031005,-0.26232014383079266,-0.1835554660970218
1,1114142,0,2271,0,9,2.625,2,2.9553976043842223,0,3,0.625,0,0.9921567416492216,0,5,1.375,0.5,1.7275343701356567,0,8,2.5,2,2.6925824035672523,-5,3,-0.75,-0.5,2.1065374432940898,3,3,0,3,3,8,305,6,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Product/service,0.375,0,0.375,-0.39640191931185814,-0.27362336213759947,-0.2715433324645413,-0.3999508704883341,-0.19402540024565662,-0.22721127751447415,-0.40364900330991943,-0.420505821369944,-0.12093706022912652,-0.1678919686902391,-0.26232014383079266,-0.2271365556510032
1,6553444,0,165423,0,179,46.63636363636363,23,62.99245658629976,0,176,27.363636363636367,6,49.08855213197088,0,144,15.363636363636365,0,41.11021268221389,0,176,45.63636363636363,23,61.39184536797986,-139,176,12,6,69.29252878524888,1,0,1,1,-1,57,67,1,0,7,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Product/service,0,0.017543859649122806,0.017543859649122806,-0.4014421054874813,-0.2921918566947842,-0.26212874143334564,-0.40534776698984576,-0.1940251385603634,-0.22721127751447415,-0.4036103386011075,-0.42450961500564016,-0.12224973435871096,-0.1979443432200695,-0.2532621951077906,-0.25505253046827564
1,6553444,0,165423,0,179,46.63636363636363,23,62.99245658629976,0,176,27.363636363636367,6,49.08855213197088,0,144,15.363636363636365,0,41.11021268221389,0,176,45.63636363636363,23,61.39184536797986,-139,176,12,6,69.29252878524888,17,1,3,15,-2,65,156,11,0,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,Product/service,0.015384615384615385,0.046153846153846156,0.23076923076923078,-0.38546509331744944,-0.28290760941619186,-0.2527141504021499,-0.38915707748531064,-0.1940251385603634,-0.22721127751447415,-0.4036103386011075,-0.42228225178125134,-0.12037228717928283,-0.19650355686474363,-0.2388205672845558,-0.23741181848481185
2,510851,0,509655,0,565,78.91666666666667,17.5,152.40759951160211,0,132,32.25,10.5,43.78569972034249,0,507,46.666666666666664,1,139.11945306901626,0,535,75.25,15.5,144.90981390736331,-449,132,-14.416666666666668,5,138.9774911831249,5,5,0,5,5,16,237,1,0,14,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Public figure,0.3125,0,0.3125,-0.3934535994024654,-0.2681924256322005,-0.2715433324645413,-0.3967938884146765,-0.19402551540527677,-0.22721127751447415,-0.4036001921527114,-0.4211748102867819,-0.12224973435871096,-0.172282047362211,-0.26232014383079266,-0.2314501244008668
4,1072333,0,18808,0,418,43.23404255319149,29,66.38771123338039,0,418,39.340425531914896,20,66.23725139345191,0,36,2.0425531914893615,0,7.457560626806183,0,418,42.765957446808514,29,66.07610466017212,-28,418,37.29787234042554,17,67.50631645579924,6,6,0,6,6,1,140,24,0,10,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,Athlete,6,0,6,-0.39233270019488203,-0.26612767939962806,-0.2715433324645413,-0.3955936595340031,-0.1940254058943317,-0.22721127751447415,-0.4036299437342922,-0.4225683749709268,-0.11960321723367501,-0.014309438408603044,-0.26232014383079266,-0.07623064879848063
4,104599,0,20602,19,122,63.54545454545455,59,32.162552014199925,5,122,36.81818181818182,34,29.306586854457333,0,81,23.818181818181817,0,29.64584343643897,19,122,61.81818181818182,59,30.92753460420366,-60,122,13,19,49.40187703463761,34,34,0,34,34,16,0,26,0,24,0,0,0,0,0,0,1,0,0,0,0,0,0,1,14,Athlete,2.125,0,2.125,-0.38062975031023966,-0.2445703248035829,-0.2715433324645413,-0.38306245392194377,-0.19402574962558647,-0.22721127751447415,-0.4036291222501169,-0.43574177508727174,-0.11952257566761196,-0.09041630230112101,-0.26232014383079266,-0.1510111286638732
4,1072333,0,18808,0,418,43.23404255319149,29,66.38771123338039,0,418,39.340425531914896,20,66.23725139345191,0,36,2.0425531914893615,0,7.457560626806183,0,418,42.765957446808514,29,66.07610466017212,-28,418,37.29787234042554,17,67.50631645579924,29,29,0,29,29,1,62,34,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,Athlete,29,0,29,-0.38175064951782295,-0.24663507103615542,-0.2715433324645413,-0.3842626828026171,-0.1940254058943317,-0.22721127751447415,-0.4036299437342922,-0.4247129168084943,-0.11925065381071037,0.12302554212111898,-0.26232014383079266,0.05871086923359529
4,3995273,0,297147,0,719,362.77777777777777,303,258.0855920804301,0,719,362.77777777777777,303,258.0855920804301,0,0,0,0,0,0,719,362.77777777777777,303,258.0855920804301,0,719,362.77777777777777,303,258.0855920804301,626,626,0,626,626,22,14,525,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,76,Athlete,28.454545454545453,0,28.454545454545453,-0.3596472606300112,-0.20591964486363704,-0.2715433324645413,-0.3605949653803665,-0.1940252116469294,-0.22721127751447415,-0.4036050570202912,-0.42853305419062276,-0.11641110196930977,0.12129393990179631,-0.26232014383079266,0.05700944523220954
4,319720,65,11739,0,72,2.0459770114942533,0,8.91454712715291,0,55,1.6091954022988506,0,7.4515389474896985,0,17,0.43678160919540227,0,1.9160612702588387,0,71,2,0,8.823948603970743,-3,44,1.1724137931034482,0,6.238933921148183,0,0,0,0,0,29,22,2,0,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Athlete,0,0,0,-0.40648229166310457,-0.2921918566947842,-0.2715433324645413,-0.41074466349135746,-0.19402558461545583,-0.22700763366048501,-0.40363419387668137,-0.42739521538668307,-0.12182487860287552,-0.1979443432200695,-0.26232014383079266,-0.2566651799234344
5,798622,0,34668,0,977,30.4795918367347,3,112.4181543178928,0,977,27.071428571428573,2,109.86589692039313,0,197,3.2653061224489797,0,20.390349368151313,0,977,30.09183673469388,3,112.04309363508438,-115,977,23.806122448979593,1,111.03167944360132,9,9,0,9,9,16,550,68,0,12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Education website,0.5625,0,0.5625,-0.38973915560283895,-0.26135025482014673,-0.2715433324645413,-0.3928165613777864,-0.19402544941791314,-0.22721127751447415,-0.4036244295802491,-0.4189401904658608,-0.11853943495214624,-0.1558283751988629,-0.26232014383079266,-0.21528320545304788
5,4716837,0,490422,0,1128,81.87850467289721,30,164.59345044829178,0,616,53.29906542056075,24,87.86153241112537,0,837,25.83177570093458,0,114.18082772607391,0,1083,79.17757009345794,30,155.55867439375498,-615,616,27.46728971962617,10,122.84420022194126,30,30,0,30,30,24,73,121,0,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,Education website,1.25,0,1.25,-0.3815122199081691,-0.2461958730824626,-0.2715433324645413,-0.3840073787560283,-0.19402518712717035,-0.22721127751447415,-0.40360053902634496,-0.4242845266340155,-0.11794226526264857,-0.1214171237408342,-0.26232014383079266,-0.1814716703931588
5,4716837,0,490422,0,1128,81.87850467289721,30,164.59345044829178,0,616,53.29906542056075,24,87.86153241112537,0,837,25.83177570093458,0,114.18082772607391,0,1083,79.17757009345794,30,155.55867439375498,-615,616,27.46728971962617,10,122.84420022194126,27,27,0,27,27,10,105,42,0,18,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Education website,2.7,0,2.7,-0.3822523278436356,-0.24755918484244335,-0.2715433324645413,-0.3847998665309797,-0.19402518712717035,-0.22721127751447415,-0.40360053902634496,-0.42332788747385414,-0.11903495724809553,-0.0744774026139908,-0.26232014383079266,-0.13535001078082337
9,4541886,83,65283,0,163,53.33333333333334,39,49.38342051966654,0,163,53.33333333333334,39,49.38342051966654,0,0,0,0,0,0,163,53.33333333333334,39,49.38342051966654,0,163,53.33333333333334,39,49.38342051966654,2,2,0,2,2,15,842,1,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,Professional sports team,0.13333333333333333,0,0.13333333333333333,-0.3984937855780886,-0.27747667291079287,-0.2715433324645413,-0.40219078491618826,-0.19402519270911764,-0.2269959116514628,-0.40361872254114184,-0.41780823956033963,-0.12224973435871096,-0.18613273832483776,-0.26232014383079266,-0.24505942668554956
9,4349418,0,614043,0,958,65.97419354838709,24,126.96074823382055,0,787,61.09677419354839,22,112.51716853618662,0,371,4.877419354838709,0,33.678237537953954,0,912,65.58709677419355,24,124.84420159629536,-126,787,56.21935483870968,21,107.09641546772411,9,9,0,9,9,12,101,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Professional sports team,0.75,0,0.75,-0.38973915560283895,-0.26135025482014673,-0.2715433324645413,-0.3928165613777864,-0.1940251991039566,-0.22721127751447415,-0.4035985119596019,-0.42343028316884784,-0.12224973435871096,-0.14513358420408679,-0.26232014383079266,-0.20477480237682993
9,1128745,0,52663,0,577,49.63725490196079,16,101.99363582757104,0,577,44.15686274509804,13,100.85883603256536,0,169,5.480392156862745,0,20.08888600750882,0,577,49.27450980392157,16,101.71212325439171,-103,577,38.676470588235304,12,103.67947986176436,13,13,0,13,13,7,88,213,0,23,0,0,0,0,1,0,0,0,0,0,0,1,0,0,9,Professional sports team,1.8571428571428572,0,1.8571428571428572,-0.38729251401925885,-0.25684343212103566,-0.2715433324645413,-0.3901967630324914,-0.19402539832252405,-0.22721127751447415,-0.40362065958461496,-0.4237932053071483,-0.11735343579527119,-0.09887297242996515,-0.26232014383079266,-0.15932041665649627
9,18195,0,439,0,1,0.5,0.5,0.5,0,1,0.5,0.5,0.5,0,0,0,0,0,0,1,0.5,0.5,0.5,0,1,0.5,0.5,0.5,1,1,0,1,1,13,9,2,0,23,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,Professional sports team,0.07692307692307693,0,0.07692307692307693,-0.4014421054874813,-0.28290760941619186,-0.2715433324645413,-0.40534776698984576,-0.19402600791948105,-0.22721127751447415,-0.4036638064287193,-0.429612386027415,-0.12182487860287552,-0.1909507981076057,-0.26232014383079266,-0.24979351772738206
9,4526533,0,111134,0,2489,106.20481927710844,22,338.11688857290216,0,1933,82.75903614457832,17,263.34047732291623,0,859,22.313253012048193,0,111.4000635624014,0,2447,104.36144578313252,22,330.98424154652224,-369,1377,60.44578313253012,17,221.66811472250055,17,17,0,17,17,5,52,30,0,20,1,0,0,0,0,0,0,1,0,0,0,0,0,0,9,Professional sports team,3.4,0,3.4,-0.38546509331744944,-0.2534772418482092,-0.2715433324645413,-0.38824000983950724,-0.19402519320918762,-0.22721127751447415,-0.4036139253658561,-0.42517301743596564,-0.11937781853487606,-0.05812580690535862,-0.26232014383079266,-0.11928338930784714
9,1060457,120918,68146,0,238,64.42857142857143,45.5,61.21766118381465,0,238,55.964285714285715,37,62.53483722971491,0,70,6.17857142857143,0,18.075345425327228,0,238,64.42857142857143,45.5,61.21766118381465,-70,238,49.78571428571429,37,69.50455131184738,45,45,0,45,45,14,88,59,0,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,Professional sports team,3.2142857142857144,0,3.2142857142857144,-0.3786425110519877,-0.24090974163612566,-0.2715433324645413,-0.38093457129483016,-0.19402540753906303,-0.22664244333729755,-0.4036183355185782,-0.4237932053071483,-0.11868588076086668,-0.062195444953026514,-0.26232014383079266,-0.12328210204567398
9,5586080,0,74450,0,34,6.9259259259259265,5,6.3475041810026696,0,13,5,4,3.7908271353848852,0,24,1.9259259259259256,0,4.7991197180928,0,26,6.518518518518518,5,5.1162078720862985,-14,13,3.0740740740740744,4,5.874779276710624,0,0,0,0,0,3,243,19,0,17,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,Professional sports team,0,0,0,-0.40648229166310457,-0.2921918566947842,-0.2715433324645413,-0.41074466349135746,-0.19402516214769333,-0.22721127751447415,-0.4036175377242411,-0.42110853400409787,-0.11983703222849847,-0.1979443432200695,-0.26232014383079266,-0.2566651799234344
9,4349418,0,614043,0,958,65.97419354838709,24,126.96074823382055,0,787,61.09677419354839,22,112.51716853618662,0,371,4.877419354838709,0,33.678237537953954,0,912,65.58709677419355,24,124.84420159629536,-126,787,56.21935483870968,21,107.09641546772411,117,117,0,117,117,3,90,57,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,16,Professional sports team,39,0,39,-0.3717924893139618,-0.22829169669422394,-0.2715433324645413,-0.3735997512971026,-0.1940251991039566,-0.22721127751447415,-0.4035985119596019,-0.4237340482093723,-0.11872140359396167,0.15017400527924318,-0.26232014383079266,0.08538619125763214
9,3032492,4584,114769,0,261,32.4054054054054,7,58.64665583860568,0,261,27.7027027027027,6,54.43164067166184,0,121,4.7027027027027035,0,20.1546250675699,0,261,31.40540540540541,7,56.95634148755042,-81,261,23,5,57.43339267877699,4,4,0,4,4,5,31,2,0,11,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Professional sports team,0.8,0,0.8,-0.39477934177846213,-0.27063450209873907,-0.2715433324645413,-0.39821345787929807,-0.19402525236791304,-0.2268014994160196,-0.40361363515004195,-0.42651612527671406,-0.12182487860287552,-0.1424751077514375,-0.26232014383079266,-0.20216265762835206
